"BehaviorSpace results (NetLogo 6.0.2)"
"Model_V13.nlogo"
"Weighting_Capabilities"
"05/26/2019 17:26:53:204 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-9","9"
"[run number]","everyone_is_owner","medium_socialnetwork_group","technology_heat","subsidies","large_size_community","stop_and_report","number_households","radius_socialnetwork","feasibility_constraint","initial_size_of_community","energylabels_higher","community_model","report_time","companies_utility_sector","weighting_capabilities","large_socialnetwork_group","renovations_cheaper","technologies_more_sustainable","range_inclusiveness","medium_size_community","Type_of_visualization","[step]","covariance_cap_sec_aff","covariance_cap_sec_sus","covariance_cap_sec_aut","covariance_cap_sec_com","covariance_cap_sec_inc","covariance_cap_aff_sus","covariance_cap_aff_aut","covariance_cap_aff_com","covariance_cap_aff_inc","covariance_cap_sus_aut","covariance_cap_sus_com","covariance_cap_sus_inc","covariance_cap_aut_com","covariance_cap_aut_inc","covariance_cap_com_inc"
"11","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","5.994724962339165E-5","5.3716299065607645E-5","3.399746758153994E-5","5.409415992272602E-5","5.5432938456225504E-5","5.994724962339165E-5","4.218028216947269E-5","1.0986825751926318E-4","1.321061613841196E-4","3.399746758153994E-5","5.409415992272602E-5","5.5432938456225504E-5","3.9367596054232126E-5","4.237046379292289E-5","1.408194826058888E-4"
"10","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","4.9812014918691096E-5","4.427561654713578E-5","2.5511029700029843E-5","4.519315946729138E-5","4.860641913026944E-5","4.9812014918691096E-5","3.569186350742757E-5","9.464371808410328E-5","1.1829964282556455E-4","2.5511029700029843E-5","4.519315946729138E-5","4.860641913026944E-5","3.490666920242263E-5","4.0879039482707434E-5","1.301442877948446E-4"
"12","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","1.9227250913511764E-4","1.9480270324826875E-4","1.1399219588039856E-4","1.714387239814026E-4","1.6225495348057425E-4","1.9227250913511764E-4","1.2262822106222943E-4","2.4359930400199848E-4","2.634515962744538E-4","1.1399219588039856E-4","1.714387239814026E-4","1.6225495348057425E-4","1.1375863950072428E-4","1.1360849611379025E-4","2.800174166328861E-4"
"9","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.0028609955841161455","0.0028354628670380195","-7.611335492063288E-4","0.0014242201302243625","0.001955717710413443","0.0028609955841161455","-7.922810728692003E-4","0.0014924586313262403","0.002078017840370874","-7.611335492063288E-4","0.0014242201302243625","0.001955717710413443","-3.6766445288592236E-4","-5.445867470101779E-4","0.0010819933036049412"
"13","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","4.927817176514795E-5","4.323462239772315E-5","2.7459557210468984E-5","4.4779431023293764E-5","4.6364277885380375E-5","4.927817176514795E-5","3.5064597802012755E-5","9.548674539740972E-5","1.1587065647693431E-4","2.7459557210468984E-5","4.4779431023293764E-5","4.6364277885380375E-5","3.299817992849862E-5","3.591429815473825E-5","1.2425866702701105E-4"
"14","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","0.0023239638299019996","0.0025927218827313417","-3.903005147695389E-4","0.0011967637427076183","0.0013960332117171918","0.0023239638299019996","-3.339782084484631E-4","0.0011274878620193432","0.0013238420469326056","-3.903005147695389E-4","0.0011967637427076183","0.0013960332117171918","-1.2910663016520865E-4","-1.6809386297255284E-4","7.527188464984073E-4"
"13","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","7.812460900159449E-5","8.393015329639738E-5","3.4983409155743744E-5","6.163386033662126E-5","5.7755156174146415E-5","7.812460900159449E-5","3.6279090976328524E-5","8.898498065652803E-5","9.902790498259387E-5","3.4983409155743744E-5","6.163386033662126E-5","5.7755156174146415E-5","3.0128772978196686E-5","3.0429059752066846E-5","9.649215000325314E-5"
"12","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.0029864270378211146","0.0030528254483031298","-7.423672940993862E-4","0.0015312348292619454","0.0020195837024358275","0.0029864270378211146","-7.549654364364207E-4","0.001556561516248018","0.0020840569410453666","-7.423672940993862E-4","0.0015312348292619454","0.0020195837024358275","-3.539129869025834E-4","-5.206472180934018E-4","0.0011206001731653744"
"14","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","8.047685539690166E-5","8.159458949963867E-5","5.4785653632553225E-5","7.14182043851877E-5","6.796490648569391E-5","8.047685539690166E-5","5.765506058285746E-5","1.1951413599987917E-4","1.3572962178880855E-4","5.4785653632553225E-5","7.14182043851877E-5","6.796490648569391E-5","5.224989865321621E-5","5.1649325105478914E-5","1.4103468812716138E-4"
"15","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","5.808880814511044E-5","5.720463042205266E-5","2.4323228683392725E-5","4.772057314735564E-5","4.759545365824383E-5","5.808880814511044E-5","2.8990649032790543E-5","9.115371846780283E-5","1.0966028112402894E-4","2.4323228683392725E-5","4.772057314735564E-5","4.759545365824383E-5","2.5390914990484566E-5","2.7559652801761908E-5","1.1251578590887612E-4"
"12","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.0030523171851340215","0.003033345177978303","-8.337028528913616E-4","0.0015629409419328799","0.00213436498522756","0.0030523171851340215","-8.730292985358382E-4","0.0016244202101896217","0.002249205769287448","-8.337028528913616E-4","0.0015629409419328799","0.00213436498522756","-4.202413304706919E-4","-6.269587456021774E-4","0.0011930460256211362"
"14","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","5.721019128823438E-5","5.495247961803513E-5","3.713546436847245E-5","5.178278589386193E-5","5.098202116354464E-5","5.721019128823438E-5","4.235155684790159E-5","1.0636824834383521E-4","1.2678774896693115E-4","3.713546436847245E-5","5.178278589386193E-5","5.098202116354464E-5","3.9420980369587966E-5","4.067217526070955E-5","1.3656375171622217E-4"
"15","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","2.0666403081609966E-4","1.8544376546268353E-4","1.432701563326323E-4","1.9308439559779614E-4","2.004581041561359E-4","2.0666403081609966E-4","1.799718731388511E-4","3.264117231956536E-4","3.8743666868526244E-4","1.432701563326323E-4","1.9308439559779614E-4","2.004581041561359E-4","1.7266489497470196E-4","1.8951431950846493E-4","3.984805489242235E-4"
"16","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","4.626918707365419E-5","4.3466510517543957E-5","1.8692851673348334E-5","3.877452967584039E-5","3.978799753764868E-5","4.626918707365419E-5","2.390505154645099E-5","8.268896796440498E-5","1.0188396585405659E-4","1.8692851673348334E-5","3.877452967584039E-5","3.978799753764868E-5","2.1430466095123458E-5","2.3942865436495588E-5","1.0607129808967542E-4"
"14","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","4.450917292681058E-5","4.146459869175056E-5","2.8126861152400814E-5","4.0713881757078E-5","4.078895345054541E-5","4.450917292681058E-5","3.3525350042623524E-5","9.17876572126372E-5","1.1142641222367304E-4","2.8126861152400814E-5","4.0713881757078E-5","4.078895345054541E-5","3.163020684753958E-5","3.331181278120626E-5","1.215660956213182E-4"
"16","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","3.84567261734948E-5","3.507349518790422E-5","1.5194510757774046E-5","3.261114364217828E-5","3.401248192023405E-5","3.84567261734948E-5","2.0277142448818616E-5","7.379046989875255E-5","9.198117535579774E-5","1.5194510757774046E-5","3.261114364217828E-5","3.401248192023405E-5","1.841758879730425E-5","2.0899959461289536E-5","9.642208308935008E-5"
"15","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","0.0016441590607919338","0.0015985099102976668","2.0147574266752958E-4","0.0011081582911680661","0.0013078156305938841","0.0016441590607919338","2.282068264080568E-4","0.0012179631548128395","0.0014575475134308731","2.0147574266752958E-4","0.0011081582911680661","0.0013078156305938841","1.8547713065974626E-4","2.107012196647391E-4","0.0010453983554294369"
"14","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","3.64614873871204E-5","3.33051397417867E-5","2.264829578914563E-5","3.3572061318559235E-5","3.3992462801976005E-5","3.64614873871204E-5","2.7759843984338603E-5","7.983624361264911E-5","9.785345004479195E-5","2.264829578914563E-5","3.3572061318559235E-5","3.3992462801976005E-5","2.6405216982218944E-5","2.8146880270659727E-5","1.0746262680860207E-4"
"16","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","1.457391809177803E-4","1.5241222033708814E-4","7.874186514788234E-5","1.250193935208126E-4","1.1597742510764443E-4","1.457391809177803E-4","8.194492406915317E-5","1.7231456040518896E-4","1.8717875571170578E-4","7.874186514788234E-5","1.250193935208126E-4","1.1597742510764443E-4","7.290295565598334E-5","7.193536494018245E-5","1.9048191022426436E-4"
"17","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.0028444431098365395","0.002595238452722349","-3.6294661401652556E-4","0.0016835127546807212","0.0022631913477370895","0.0028444431098365395","-4.220363780745457E-4","0.0018970917225950659","0.0025729037897858943","-3.6294661401652556E-4","0.0016835127546807212","0.0022631913477370895","-1.7469183069840434E-4","-3.1404991767150004E-4","0.0015668363286939046"
"16","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","1.0694657842684467E-4","1.0383249336449613E-4","5.4274053943738334E-5","9.435677738907338E-5","9.222140477489338E-5","1.0694657842684467E-4","6.245964896476252E-5","1.6332263978766507E-4","1.903595711682443E-4","5.4274053943738334E-5","9.435677738907338E-5","9.222140477489338E-5","5.741038247081518E-5","5.9879407055960615E-5","2.0075839093000483E-4"
"17","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.0031349271887986126","0.0028209139728440653","-5.645191157557088E-4","0.0018014203564404017","0.002494462211411899","0.0031349271887986126","-6.539979013292794E-4","0.0020422703682016186","0.002847519381008843","-5.645191157557088E-4","0.0018014203564404017","0.002494462211411899","-3.0711329319510207E-4","-5.030137114278924E-4","0.0016709557627534316"
"16","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.001841678803257097","0.0021228673383080826","-2.5186719984262034E-4","9.190777192218561E-4","0.0010509436511868828","0.001841678803257097","-2.0516482129331057E-4","8.53189796255418E-4","9.884306179067607E-4","-2.5186719984262034E-4","9.190777192218561E-4","0.0010509436511868828","-7.830811758567069E-5","-9.555125144518005E-5","5.578327302573953E-4"
"18","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","1.55203775160834E-4","1.6127068016622497E-4","7.750179198912977E-5","1.2717144873354086E-4","1.181962107145659E-4","1.55203775160834E-4","7.764452088781823E-5","1.8057244668658523E-4","2.009029734507552E-4","7.750179198912977E-5","1.2717144873354086E-4","1.181962107145659E-4","6.446156079055461E-5","6.181458848755929E-5","1.8858009398976127E-4"
"19","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","1.3005753828239014E-4","1.342782357151078E-4","6.988340531874964E-5","1.0957964856437838E-4","1.0825338197979038E-4","1.3005753828239014E-4","7.44896561401378E-5","1.583234210893617E-4","1.8305259300409684E-4","6.988340531874964E-5","1.0957964856437838E-4","1.0825338197979038E-4","6.475072583206481E-5","6.790929782387443E-5","1.7710246618854317E-4"
"16","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.002678219922247952","0.0027889567870649787","-5.827431864098541E-4","0.001347553580335887","0.001780607146491565","0.002678219922247952","-5.853056335468628E-4","0.0013589622533964304","0.0018290178231321918","-5.827431864098541E-4","0.001347553580335887","0.001780607146491565","-2.7667756040359985E-4","-4.049734162793248E-4","9.73893401531796E-4"
"17","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","9.548007235798889E-5","9.132054445328611E-5","4.845738791657387E-5","8.25621802154386E-5","8.578192173525691E-5","9.548007235798889E-5","5.8759819331168955E-5","1.5186169458499506E-4","1.8833541587771953E-4","4.845738791657387E-5","8.25621802154386E-5","8.578192173525691E-5","5.302841991880469E-5","5.9390050831883664E-5","1.899147018736223E-4"
"18","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","0.0013358535178873462","0.0013834044846161402","1.0050153452096683E-4","8.439226127618543E-4","9.764491756293923E-4","0.0013358535178873462","9.893151663536748E-5","8.536374459831281E-4","0.0010009781563615372","1.0050153452096683E-4","8.439226127618543E-4","9.764491756293923E-4","7.202989966525679E-5","7.556661055748493E-5","6.59813455183034E-4"
"19","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.002496971274233538","0.0023967739190927325","-4.6868092361552344E-4","0.001357736638489758","0.0018333608596209376","0.002496971274233538","-5.242395376474845E-4","0.0014374694499913966","0.0019618101954032596","-4.6868092361552344E-4","0.001357736638489758","0.0018333608596209376","-2.360921346553393E-4","-3.8403341858152045E-4","0.0010819732844866855"
"19","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","1.6715963745376843E-4","1.7548425412935927E-4","9.411766014321228E-5","1.413182923024815E-4","1.3154228955319052E-4","1.6715963745376843E-4","9.79268534784077E-5","2.0369452827450078E-4","2.2571555835823132E-4","9.411766014321228E-5","1.413182923024815E-4","1.3154228955319052E-4","8.600435638257106E-5","8.539266110247064E-5","2.2985284279820574E-4"
"20","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.00186616385314641","0.0021498380953810874","-2.101323430543995E-4","9.359963765395935E-4","0.0010684954131195286","0.00186616385314641","-1.6844308536884687E-4","8.675301579675204E-4","0.0010070450613669346","-2.101323430543995E-4","9.359963765395935E-4","0.0010684954131195286","-6.373753601360564E-5","-7.437102432828591E-5","5.641387525086449E-4"
"18","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.0027949536251564407","0.0026423367649438543","-6.651085119624253E-4","0.0014727464728816024","0.0020539014759094936","0.0027949536251564407","-7.385586568507991E-4","0.001575170954928608","0.0022153556646597274","-6.651085119624253E-4","0.0014727464728816024","0.0020539014759094936","-3.4360147273989234E-4","-5.422712023316938E-4","0.0011787056639090336"
"19","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","1.228951426389987E-4","1.1921384922601029E-4","6.545139497108446E-5","1.0716901307415222E-4","1.056008488106148E-4","1.228951426389987E-4","7.922195326166171E-5","2.0252396594303294E-4","2.4269288281420206E-4","6.545139497108446E-5","1.0716901307415222E-4","1.056008488106148E-4","7.310036640547318E-5","7.87140608169709E-5","2.575376150890769E-4"
"20","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","1.5485900145750548E-4","1.682273237608577E-4","9.362274305294164E-5","1.3239310207915233E-4","1.2341786406017762E-4","1.5485900145750548E-4","9.391190809444849E-5","1.9529762033853692E-4","2.2027703123149559E-4","9.362274305294164E-5","1.3239310207915233E-4","1.2341786406017762E-4","8.331289715010756E-5","8.267895840527395E-5","2.3006971657933318E-4"
"17","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.0027441740195219564","0.0028299225760601357","-5.389346826220715E-4","0.0013853730312448369","0.0018285262425616455","0.0027441740195219564","-5.527500985665118E-4","0.0014115680474853377","0.0019032175727819935","-5.389346826220715E-4","0.0013853730312448369","0.0018285262425616455","-2.6364733876415496E-4","-3.8478524768942855E-4","0.0010097109406149527"
"21","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
